,level_0,index,frequency
1827,1827,Clc1cccc(,5312
1828,1828,Cc1ccc(O,5310
1829,1829,C(F)(F)C(F)(F),5308
1830,1830,CN[C@@H](C),5306
1831,1831,c(-c3ccccc3),5303
1832,1832,n1c3ccccc3c3c4,5298
1833,1833,c2cccc(O),5296
1834,1834,CCCCC4),5296
1835,1835,c4c4c5ccccc5n2c4,5291
1836,1836,N3C(=O),5290
1837,1837,c3ncc(,5285
1838,1838,cc12)-,5283
1839,1839,CN(C)c1ccc(,5283
1840,1840,[C@H]2C,5282
1841,1841,c2c(C1),5280
1842,1842,c-3,5276
1843,1843,cc12),5270
1844,1844,O[C@H]([C@H](O)[C@@H]1O),5270
1845,1845,C(F)F,5267
1846,1846,CN4,5262
1847,1847,c2cn(,5260
1848,1848,[C@H](C2),5251
1849,1849,c3c(Cl)cc,5246
1850,1850,c2ccc([N+](=O)[O-])cc,5240
1851,1851,N(S(=O)(=O),5239
1852,1852,CNCCO,5238
1853,1853,NC(=O)[C@@H]2,5235
1854,1854,c(Cl)c2),5231
1855,1855,3CC4CC,5229
1856,1856,c2c(N,5218
1857,1857,C5,5217
1858,1858,c1cnc(N),5215
1859,1859,c(NS(=O)(=O),5215
1860,1860,C2=O)c1,5215
1861,1861,Cc2ccc(cc2),5211
1862,1862,c4cccc(F),5210
1863,1863,c(N2,5208
1864,1864,c(-c2ccccc2),5200
1865,1865,Cc1cccc(C),5198
1866,1866,NC(=O)[C@H](Cc2ccc(O)cc2),5194
1867,1867,c1cnn(,5193
1868,1868,c1ccs,5179
1869,1869,c2n1)-,5166
1870,1870,CCN(C(=O),5164
1871,1871,c1ccc(F)cc1F,5141
1872,1872,Cc1ccc(Cl)cc1),5139
1873,1873,[nH]c2=O),5137
1874,1874,nc4,5135
1875,1875,OC2CC,5131
1876,1876,[C@@](O)(,5123
1877,1877,[C@H]1CO,5122
1878,1878,[C@H](Cc2ccccc2),5121
1879,1879,c1ccc(Cl),5115
1880,1880,NC),5111
1881,1881,c(cc12),5101
1882,1882,[C@@H]1C[C@H](,5101
1883,1883,c1ccccc1-c1n,5094
1884,1884,c1N,3060
1885,1885,(C3),5089
1886,1886,c1ccc(Cl)cc1Cl,5084
1887,1887,C1(C),5083
1888,1888,ccc34),5077
1889,1889,c2cc(OC),5077
1890,1890,c4ccccc4)cc3),5074
1891,1891,c2ccccc2c1=O,5070
1892,1892,CC(=O)N2,5056
1893,1893,/N=C(\,5056
1894,1894,COc1cccc(c1)-,5052
1895,1895,CF),5044
1896,1896,C12CC3CC(CC(C3)C1),5042
1897,1897,C3CCCCC3),5039
1898,1898,Cc1cc(=O),5035
1899,1899,.[Cl,5034
1900,1900,[C@@H]4[C@@]5(C)CC,5024
1901,1901,C1=C,5021
1902,1902,OC)cc1,5020
1903,1903,CC(C)C[C@H](NC(=O),5018
1904,1904,c1ccc(O)cc1),5006
1905,1905,c(C)c1-,5002
1906,1906,c1NC(=O),4993
1907,1907,c3c(O),4984
1908,1908,n2nc(,4981
1909,1909,Cc1cc(N,4968
1910,1910,C1CCN(CC1)C(=O),4968
1911,1911,c(cc12)-,4967
1912,1912,c3ccc(cc3)-,4962
1913,1913,c1cn(C),4958
1914,1914,C#N)cc1,4957
1915,1915,C1(C)C,4951
1916,1916,CNC(=O)c1cc(,4945
1917,1917,=[N+],4945
1918,1918,c6cccc,4938
1919,1919,c2O),4936
1920,1920,#C),4935
1921,1921,CN1CCOCC1,4926
1922,1922,Cc1o,4924
1923,1923,N)cc1,4922
1924,1924,c4ccccn4),4921
1925,1925,c21),4920
1926,1926,-c2ccc(-,4913
1927,1927,n3)-,4906
1928,1928,Cc2ccc(F)cc2),4901
1929,1929,Nc1nccc(,4897
1930,1930,CCC(=O)O),4894
1931,1931,O[C@H]3,4892
1932,1932,CCCC1),4886
1933,1933,c1cc2c(cc1,4885
1934,1934,\C,4871
1935,1935,e],4864
1936,1936,CCNC,4862
1937,1937,cc(C(=O)N,4850
1938,1938,N[C@H]1,4849
1939,1939,COc1ncc(,4842
1940,1940,[C@@]4(C),4840
1941,1941,COc1cc(N,4833
1942,1942,C[C@]12,4830
1943,1943,F)cc,4826
1944,1944,C(=O)OCC),4825
1945,1945,CCCCN,4824
1946,1946,no2),4822
1947,1947,ncnc12,4821
1948,1948,COc1ccc(cc1OC),4821
1949,1949,n3cc,4810
1950,1950,C=N,4807
1951,1951,C(N)=O)c(N,4804
1952,1952,c1ccc(cn1)-,4803
1953,1953,CC2=O),4794
1954,1954,C#CC,4792
1955,1955,ncnc2cc1OCC,4791
1956,1956,sc2c1,2490
1957,1957,NC(=O)CS,4788
1958,1958,CN=C(,4787
1959,1959,N2CCN(C(=O),4785
1960,1960,c2nc([nH],4784
1961,1961,c2ccc(F)cc2,4784
1962,1962,on1,4780
1963,1963,l),4776
1964,1964,c1cc(Cl)cc(Cl),4773
1965,1965,NC(=O)[C@H](N),4770
1966,1966,c2cc(OC,4763
1967,1967,[C@@H]2C,4762
1968,1968,c(C(F)(F)F),4758
1969,1969,NC(=O)CNC(=O)[C@H](,4758
1970,1970,c2ccc3c(c2)OCO3),4756
1971,1971,CN2CCN(,4756
1972,1972,OCC(O),4752
1973,1973,c(=O)n(,4748
1974,1974,CCNC(=O)N,4739
1975,1975,[C@H](C)[C@@H](O,4737
1976,1976,Cc1cccn,4735
1977,1977,C(=C),4735
1978,1978,c4ccccc43),4734
1979,1979,CC(C)(C)C),4734
1980,1980,Cl)cn,4733
1981,1981,nc2[nH],4732
1982,1982,c3ccc(NC(=O),4727
1983,1983,c2c(F)cccc2F),4726
1984,1984,OCC2,4723
1985,1985,C(=O)NCc1ccc(,4722
1986,1986,c4ccc(Cl)cc4),4717
1987,1987,CC(C)=,4717
1988,1988,c23)CC1,4716
1989,1989,SC,4716
1990,1990,C2(C)C),4715
1991,1991,C(=N)N,4710
1992,1992,[N+](=O)[O-])cc1,3054
1993,1993,[C@@]23,4703
1994,1994,C(O)=O)C(O)=O,4702
1995,1995,(Cl),4699
1996,1996,c3cccc(F)c3),4697
1997,1997,nn12,4693
1998,1998,COc1cc2CC,4689
1999,1999,c(O)c(,4685
2000,2000,CN2CCOCC2),4684
2001,2001,.[Na+].[Na+],1843
2002,2002,C2(C)C,4673
2003,2003,\N=C\,4668
2004,2004,c(F)c3),4667
2005,2005,[C@]1(,4667
2006,2006,c(NC(=O)N,4664
2007,2007,S2,4658
2008,2008,c2cc(N,4657
2009,2009,CCCCn1,4656
2010,2010,O)CC,4655
2011,2011,COc1ccc(S(=O)(=O),4655
2012,2012,c2cccnc2,4654
2013,2013,Fc1cccc(,4652
2014,2014,=O)-,4650
2015,2015,C#Cc1ccc(,4648
2016,2016,OC3,4647
2017,2017,NC(=O)[C@@H](Cc2ccccc2),4647
2018,2018,Cc1ccc(F)cc1),4646
2019,2019,c(=O)n(CC,4644
2020,2020,n(n1)-,4638
2021,2021,ccc21,4637
2022,2022,C(Cl),4634
2023,2023,C/C(=N\,4633
2024,2024,cc(OC)c1,4624
2025,2025,N)-,4624
2026,2026,c1nccs1,4621
2027,2027,c4ccccc4)CC3),4615
2028,2028,Cc1cccc(c1),4613
2029,2029,c3cccnc3,4612
2030,2030,nc1N,3772
2031,2031,c3ccnc(,4611
2032,2032,c1nc2c(,4610
2033,2033,C(=O)O1,4610
2034,2034,c1c[nH]c2ccccc12,4609
2035,2035,3)c1,4606
2036,2036,c(nc2,4599
2037,2037,cccc12),4588
2038,2038,O.,4587
2039,2039,.[I,4577
2040,2040,c1ccc(cc1)C#N,4571
2041,2041,OP(O)(=O),4570
2042,2042,C/C=C/,4569
2043,2043,3CCN(C,4569
2044,2044,Nc1ncnc2n(,4568
2045,2045,ncnc32),4566
2046,2046,N=C2,4562
2047,2047,3CC4CC(CC(C,4562
2048,2048,[C@@H](C)O,4560
2049,2049,c2nnn,4558
2050,2050,c3ccc(F)c(Cl)c3),4552
2051,2051,Cn1n,4550
2052,2052,CN(C)S(=O)(=O),4549
2053,2053,c1ccc(Cl)c(,4545
2054,2054,C/C(=C\,4544
2055,2055,c3)cc2),4538
2056,2056,co1,4537
2057,2057,c2cc(O,4535
2058,2058,c23)cc,4521
2059,2059,c1ccc2cn,4518
2060,2060,OC[C@H]1O[C@@H](,4517
2061,2061,Nc1ncc2,4516
2062,2062,N2CCC(CC2),4514
2063,2063,C1C2CC,4514
2064,2064,C1=NCC,4512
2065,2065,FC(F),4509
2066,2066,C[C@H]1CN(,4507
2067,2067,[C@@](C)(O),4501
2068,2068,oc2c1,4500
2069,2069,cc(c2),4499
2070,2070,c2c3,4497
2071,2071,C(O)C(O),4496
2072,2072,N2CCN(C,4493
2073,2073,OC(=O)CC,4491
2074,2074,Cc1nn(C),4490
2075,2075,COc1ccc(Cl)cc1,4488
2076,2076,c4c3,4485
2077,2077,CC(C)(C)c1cc(,4475
2078,2078,C[n+]1,4473
2079,2079,[C@@H](Cc1ccccc1),4470
2080,2080,cc1C),4467
2081,2081,nn1)-,4463
2082,2082,cnc12,4462
2083,2083,c2cccc(c2)C(F)(F)F),4458
2084,2084,no1),4457
2085,2085,Nc2nccc(,4451
2086,2086,c1cccc(c1)C(F)(F)F,4433
2087,2087,c2ccc(OC)cc2),4432
2088,2088,cc(CC,4428
2089,2089,COc1ccc(CC,4424
2090,2090,-c2ccn,4423
2091,2091,CC(C)(C)c1ccc(,4414
2092,2092,S(=O)(=O)NC(=O),4408
2093,2093,c3ccc(OCC,4405
2094,2094,C(=O)NC(=O),4405
2095,2095,C3(,4404
2096,2096,OCCOCCOCCOCC,4401
2097,2097,CN1),4399
2098,2098,3CC4CC(CC(C4)C2),4399
2099,2099,C(=O)Nc1ccccc1,1692
2100,2100,ncn1,1762
2101,2101,[C@@]2(O),4390
2102,2102,c3c2)cc1,1722
2103,2103,NC(=O)[C@@H](NC(=O),4385
2104,2104,CC2)CC1,4384
2105,2105,C[C@@H](O,4379
2106,2106,CC(=O)N(,4379
2107,2107,COc1ccc(-c2n,4377
2108,2108,NC(=O)[C@H](CSSC[C@H](,4375
2109,2109,.[Cl-],4374
2110,2110,COC(=O)c1ccc(,4370
2111,2111,c1ccc(cc1)-c1nc(,4368
2112,2112,C(C)C)cc1,4357
2113,2113,nc12)-,4356
2114,2114,c3ccc(Cl)c(Cl),4352
2115,2115,C(=O)Nc1cc(,4347
2116,2116,c1CC,4346
2117,2117,c1-c1n,4345
2118,2118,COc1cc2c(cc1OC),4343
2119,2119,ccc1-,4333
2120,2120,=C1\,4333
2121,2121,/C=C1,4325
2122,2122,N1CCNCC1,4324
2123,2123,c13,4323
2124,2124,c2ccs,4321
2125,2125,S(O),4321
2126,2126,C[C@H](C1),4318
2127,2127,[C@H](O)[C@@H]1O,4317
2128,2128,C[C@H]2O,4317
2129,2129,c1c(OC),4310
2130,2130,-n1nccn1,4303
2131,2131,c2ccccc2)cc,4301
2132,2132,C(=CC,4301
2133,2133,c1nccc(,4294
2134,2134,C(O)=O)cc1,4286
2135,2135,Nc1ncnc2,4285
2136,2136,c3ccc4[nH],4279
2137,2137,CC1=O,4275
2138,2138,CC[C@@H](C),4273
2139,2139,c1cccc(Br),4270
2140,2140,C(F)(F)F)cc(C(F)(F)F),4270
2141,2141,NC(=O)CO,4266
2142,2142,n(C)c1=O,4265
2143,2143,cc2C),4263
2144,2144,c3ccc(OC)cc3),4261
2145,2145,COc1ccc(N,4261
2146,2146,Fc1ccccc1,4260
2147,2147,Br.,4259
2148,2148,c3c(F)cccc3,4246
2149,2149,)cc12,4246
2150,2150,nc(Cl),4241
2151,2151,[C@H](CO,4237
2152,2152,Cc2ccc(Cl)cc2),4234
2153,2153,c3cc4c(cc3,4233
2154,2154,CCCCN(,4233
2155,2155,(C)(C)C),4230
2156,2156,[C@H]3C,4227
2157,2157,c2cccc(OC),4226
2158,2158,c3ccs,4225
2159,2159,C(=O)Nc1ccc(cc1),4224
2160,2160,C(=O)N[C@@H](Cc1ccccc1)C(N)=O,4222
2161,2161,C(=O)NCc1ccccc1,4222
2162,2162,c1no,4221
2163,2163,C/C=C\,4220
2164,2164,C2)n1,4213
2165,2165,c2ccc(F)cc2F),4209
2166,2166,Cl)cc2Cl),4209
2167,2167,cc(O,4207
2168,2168,=C4,4206
2169,2169,NCC1CC,4202
2170,2170,C(=O)[C@H](,4195
2171,2171,c1ccccc1F),4192
2172,2172,c3ccccc3-,4191
2173,2173,CN2CCC(CC2),4189
2174,2174,c2c(OC),4187
2175,2175,N2CCN(CC,4184
2176,2176,OC1=O,4182
2177,2177,2(CC,4182
2178,2178,CC2)n1,4179
2179,2179,C(CO,4177
2180,2180,nn1-,4175
2181,2181,c3-,4174
2182,2182,N1CCCC1),4173
2183,2183,Cc1ncc(,4170
2184,2184,C(CC3),4169
2185,2185,c2ccccc2)n1,4166
2186,2186,\C=N\,4166
2187,2187,nnc1,4165
2188,2188,c3[nH]ccc3,4163
2189,2189,c2cnn3,4162
2190,2190,c(N2Cc3cn,4160
2191,2191,[C@]2(O),4159
2192,2192,C(C2),4157
2193,2193,COc1cccc(OC),4155
2194,2194,cc(C)c(=O)[nH],4153
2195,2195,O=C(CS,4151
2196,2196,c1ccc(C)cc1,4150
2197,2197,[C@]12CC,4150
2198,2198,P(O)(O)=O,4147
2199,2199,c4ccncc,4146
2200,2200,c4cc5,4145
2201,2201,3)CC1,4143
2202,2202,S(=O)(=O)NC,4142
2203,2203,[C@@]2(,4139
2204,2204,(C#N),4136
2205,2205,CCC(=O),4129
2206,2206,COc1cccc(c1),4126
2207,2207,COc1ccc2[nH],4125
2208,2208,COc1cc(OC)c(F),4119
2209,2209,c1ccc(Cl)cc1Cl),4116
2210,2210,CNc1nc(,4116
2211,2211,3)ccc21,4113
2212,2212,Cc1s,4112
2213,2213,-c2ccccc2)cc1,4111
2214,2214,cc(C#N),4110
2215,2215,c3ccc(Br)cc3),4110
2216,2216,cn4),4105
2217,2217,=[N-],4105
2218,2218,Oc1ccc(cc1,4104
2219,2219,N(Cc2ccccc2),4104
2220,2220,c4cccc(F)c4),4095
2221,2221,n1c3ccccc3c3c4CNC(=O),4093
2222,2222,Oc1ccc(cc1),4091
2223,2223,n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4,4086
2224,2224,[n+]([O-]),4084
2225,2225,c3nccc(,4082
2226,2226,c(N)n,4078
2227,2227,c6ccccc6,4077
2228,2228,nc2c1),4071
2229,2229,C[C@@H](C1),4071
2230,2230,c4ccc(C),4069
2231,2231,c2c1C,4066
2232,2232,N(CC4CC4),4064
2233,2233,nc1C,4063
2234,2234,NC(C)=O,4062
2235,2235,nc1)-,4061
2236,2236,c(=O)c12,4060
2237,2237,COc1ccc(cc1)-,4060
2238,2238,C1CC(,4060
2239,2239,cc5,4058
2240,2240,c3c(c2),4056
2241,2241,Clc1ccccc1,4053
2242,2242,C(=O)N1CCC(,4052
2243,2243,CCCC[C@H]1,4047
2244,2244,OC[C@@H]1,4046
2245,2245,C(=O)N[C@@H]1CC,4046
2246,2246,nc(NCC,4044
2247,2247,c1ccc2OCOc2c1,4044
2248,2248,NC2=O),4041
2249,2249,Cc1ccc2ccccc2c1),4040
2250,2250,c1ccc(NC(=O)N,4033
2251,2251,SC(=S),4033
2252,2252,Cc1n[nH],4032
2253,2253,C(=O)N1CCN(,4032
2254,2254,OCC1)-,4025
2255,2255,NC3=O),4022
2256,2256,CCCC[C@@H]1,4022
2257,2257,[C@@H](C)O)[C@@H](C)O),4019
2258,2258,c1cnn(C)c1,4017
2259,2259,n3C),4013
2260,2260,c2ncnc(N),4011
2261,2261,c1sc(,4010
2262,2262,n1C),4009
2263,2263,ccc2c1,1632
2264,2264,Cn2cc(,4005
2265,2265,c1nnn2,4004
2266,2266,c1ccc2ccccc2c1),4004
2267,2267,c1cc(OC),4003
2268,2268,(N)=O),4002
2269,2269,c2ccc(cc2)C(F)(F)F),3997
2270,2270,c3nc(-,3993
2271,2271,N3CCN(CC3),3990
2272,2272,.[I-],3989
2273,2273,c1cccc(F)c1),3987
2274,2274,\C=C2/C(=O)N,3985
2275,2275,CC(C)c1c([nH]c2ccc(cc12),3980
2276,2276,\C=C/C,3976
2277,2277,C#N)-,3974
2278,2278,NC(=O)[C@@H](N)Cc1ccc(O)cc1),3972
2279,2279,cc(-c3ccccc3),3969
2280,2280,c3cs,3969
2281,2281,COc1cc2ncnc(N,3968
2282,2282,C4CC,3968
2283,2283,CCCC(C),3962
2284,2284,c1ccc2[nH]c(,3961
2285,2285,nn12)-,3958
2286,2286,Cc1ccc(F)cc1,3955
2287,2287,3)C(=O),3955
2288,2288,[C@]43C),3950
2289,2289,NC[C@H](O),3949
2290,2290,-c2cccn,3949
2291,2291,CC(N)=O,3947
2292,2292,c3c([nH],3938
2293,2293,c3c[nH]c4ccccc34),3937
2294,2294,nc(O),3935
2295,2295,Cn1cc(-,3929
2296,2296,C(C)(C)O,2735
2297,2297,C(=O)N3,3928
2298,2298,OC[C@H]2,3922
2299,2299,c2co,3921
2300,2300,c1cccc(n1)-,3921
2301,2301,CSSC[C@@H](,3921
2302,2302,N1CCN(C)CC1,3920
2303,2303,-c2ccc(F),3919
2304,2304,[C@@H](O)[C@H]1O,3911
2305,2305,S(=O)(=O)N1,3906
2306,2306,c2cc(=O),3902
2307,2307,[C@@]2(CC,3900
2308,2308,Nc1nnc(,3899
2309,2309,c1ccc(cc1Cl),3898
2310,2310,c3ccc(F)cc,3890
2311,2311,c2c(=O)n(CC,3890
2312,2312,c1cc(cc(c1),3885
2313,2313,c1ccccc1)N,3882
2314,2314,c2ccc(Cl)c(Cl)c2),3881
2315,2315,c1c[nH]c2ccccc12),3878
2316,2316,C(=O)NC2CC,3875
2317,2317,[C@H]1C,3868
2318,2318,c1c24),3866
2319,2319,c1ccccc1O,1984
2320,2320,COc1cc2c(,3861
2321,2321,c2ncn(,3859
2322,2322,cc(C)c1,3856
2323,2323,n(-c3ccccc3),3854
2324,2324,c3cc4cccc,3854
2325,2325,C4=O),3851
2326,2326,N2),3849
2327,2327,COCCN1,3843
2328,2328,c3c(-,3840
2329,2329,-n1cn,3832
2330,2330,CC(=O)NO),3831
2331,2331,c1noc(,3830
2332,2332,c2o1,3827
2333,2333,C2)CC1,3824
2334,2334,n5,3822
2335,2335,C=O,3820
2336,2336,c(-c3ccc(,3818
2337,2337,c3cccc(C),3813
2338,2338,NC(=O)\C=C\,3813
2339,2339,c2cc(Cl)cc(Cl),3809
2340,2340,CC(C)c1cc(,3805
2341,2341,Oc1cccc(,3804
2342,2342,cc(Cl)cc,3801
2343,2343,c3cc(OC),3801
2344,2344,c2C(=O),3794
2345,2345,C12,2111
2346,2346,N2C,3146
2347,2347,COC),3783
2348,2348,c1ccc(cn1),3782
2349,2349,C(C)=C(,3780
2350,2350,c3ccc(cc23),3779
2351,2351,OC[C@H]3,3778
2352,2352,c3ccccc23)CC1,3770
2353,2353,C[C@@H]4,3768
2354,2354,COc1cc(OC)c(F)c(N2Cc3cn,3765
2355,2355,C[C@@]3,3765
2356,2356,COc1ccc(CN,3764
2357,2357,c1ccc(Nc2nc(,3763
2358,2358,c3cc(OC)c(OC),3761
2359,2359,c2n(C),3760
2360,2360,OC(=O)C(F)(F)F.,3756
2361,2361,c2ccnc(c2),3753
2362,2362,-c1ncn,3751
2363,2363,[C@]23,3748
2364,2364,CC[C@]4(C)[C@H]3CC,3747
2365,2365,Clc1ccc(cc1),3739
2366,2366,/C=C(\,3739
2367,2367,CC(=O)N1CCC[C@H]1,3738
2368,2368,.O=C(O)C(=O)O,3737
2369,2369,Cc1cc(ccc1,3736
2370,2370,c3cccc(O),3728
2371,2371,COC(,3728
2372,2372,n1cc(cn1)-,3726
2373,2373,ccn2),3726
2374,2374,Fc1ccc(cc1)-,3725
2375,2375,c(C)c(,3722
2376,2376,CCn1c(,3722
2377,2377,2(,3722
2378,2378,c4cc(O),3721
2379,2379,c(O)c1),3720
2380,2380,c1=O)-,3717
2381,2381,c2cccc(Br),3716
2382,2382,c1ccc(OC)cc1,3716
2383,2383,Cc1ccc(OC,3716
2384,2384,C[C@]12CC[C@H]3,3714
2385,2385,-n1nc(,3713
2386,2386,c4cc(Cl)cc,3712
2387,2387,n4cn,3707
2388,2388,cc2)c1,3705
2389,2389,c2cc(Br)cc,3705
2390,2390,n3cc(,3703
2391,2391,c1c2c(,3702
2392,2392,n(C)c(=O),3697
2393,2393,c2ccc(Cl)cc2Cl),3697
2394,2394,cc3Cl),3696
2395,2395,c(=O)c(C(=O)O),3696
2396,2396,Cc1ccc(N,3694
2397,2397,4=O),3693
2398,2398,O[C@@H](C),3691
2399,2399,C(=O)N2),3690
2400,2400,C1CCNCC1,3687
2401,2401,1)c1ccccc1,3685
2402,2402,OC(C),3682
2403,2403,C(=O)N[C@@H](C,3679
2404,2404,Nc1ncc(Cl),3678
2405,2405,ccc(N),3676
2406,2406,nc2C),3675
2407,2407,NCCCN,3668
2408,2408,N3CCCC,3667
2409,2409,on2),3666
2410,2410,nc2-,3665
2411,2411,CC(C)[C@H](NC(=O),3664
2412,2412,NC(=O)[C@H](CO)NC(=O)[C@@H](,3663
2413,2413,CO3),3658
2414,2414,cn2)-,3654
2415,2415,Fc1cc(,3654
2416,2416,c1ccc(cc1)C(F)(F)F,3650
2417,2417,n1cnc2c(NC,3649
2418,2418,c3ccc(O)cc3,3649
2419,2419,c2cccc3[nH],3648
2420,2420,[C@H](C(C)C),3648
2421,2421,C(=O)N[C@@H](CCSC),3648
2422,2422,c3Cl),3644
2423,2423,NC(=O)[C@H](CCSC),3638
2424,2424,c3cccc4cccc,3633
2425,2425,c2cc(OC)c(OC)c(OC),3633
2426,2426,COc1ccc(-n2,3632
2427,2427,c2cc1OC),3629
2428,2428,ccc1Cl,3627
2429,2429,N1CCCCC1),3627
2430,2430,nn2)cc1,3624
2431,2431,[Si](C)(C),3623
2432,2432,CC1=N,3623
2433,2433,OCCOCCOCC,3622
2434,2434,N1CCN(C(=O),3619
2435,2435,(c1ccccc1),3619
2436,2436,c(=N/,3618
2437,2437,c3ccc([N+](=O)[O-])cc,3611
2438,2438,ncc12,3608
2439,2439,NC(=O)[C@H](CCCCN)NC(=O)[C@@H](,3601
2440,2440,C2CCN(CC2),3601
2441,2441,Cc1ccc(C(=O)N,3600
2442,2442,c2cc[nH],3598
2443,2443,c2c1cc,3597
2444,2444,C(=O)C,3596
2445,2445,O=C1c2ccccc2,3591
2446,2446,c([nH]1)-,3590
2447,2447,Cc1ccc(Cl)cc1,3210
2448,2448,c1c(F)cccc1F,3584
2449,2449,nc(SCC(=O)N,3580
2450,2450,OO,3579
2451,2451,c3ccc(F)cc23),3575
2452,2452,CC(C)=CC,3575
2453,2453,C2)C1,3575
2454,2454,cs2)cc1,3573
2455,2455,c2cc3c(cc2,3573
2456,2456,c2ccc(O)cc2,3569
2457,2457,(C(=O)O),3569
2458,2458,Cn2c(,3568
2459,2459,5CCOCC,3567
2460,2460,(Cc2ccccc2),3565
2461,2461,ccc(O),3562
2462,2462,C(F)(F)F)CC1,3559
2463,2463,C12CC3CC(CC(C3)C1)C2,3558
2464,2464,c1ccc(cc1)-c1ccccc1,3556
2465,2465,OC2),3556
2466,2466,NC(=O)Nc4cc(,3554
2467,2467,C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN),3554
2468,2468,c5ccccc45),3553
2469,2469,c1ncnc2[nH]ccc12,3553
2470,2470,OC(=O)N,3552
2471,2471,N(CCCC,3550
2472,2472,C(F)(F)F)c3),3548
2473,2473,CC[C@]3(C),3545
2474,2474,=[N-]),3545
2475,2475,COC1,1592
2476,2476,C(C(=O),3540
2477,2477,/C=N/NC(=O),3540
2478,2478,NC(=O)CNC(=O)[C@@H](,3533
2479,2479,oc(cc2,3530
2480,2480,O)C(=O),3527
2481,2481,C(CC(O)=O),3527
2482,2482,c2cc3c(,3525
2483,2483,CCOC(=O)c1c(,3524
2484,2484,C1O,3523
2485,2485,c2c(C)cccc2,3519
2486,2486,[n+](C),3518
2487,2487,c1ccc(CN,3517
2488,2488,c3ccccc32)cc1,3515
2489,2489,c4ccccc34)cc,3514
2490,2490,[C@H](Cc1ccccc1)NC(=O),3513
2491,2491,CCN(C),3512
2492,2492,C([O-]),3509
2493,2493,n(CC(=O)N,3507
2494,2494,S1(=O)=O,3505
2495,2495,CC1)-,3505
2496,2496,4)CC3),3502
2497,2497,c4cccc(Cl),3501
2498,2498,C[C@H]4,3500
2499,2499,N=[N+],3499
2500,2500,+]),3499
2501,2501,CCC2,3488
2502,2502,-2,3478
2503,2503,c1ccc(O)c(O)c1,3475
2504,2504,COc1ccccc1N1CCN(CC,3474
2505,2505,c2cnc(,3471
2506,2506,3)cc21,3468
2507,2507,c1ccc(-c2n,3466
2508,2508,CCc1c(,3465
2509,2509,CCC(C)(C),3465
2510,2510,c2cccc(C(F)(F)F)c2),3464
2511,2511,COC,3464
2512,2512,c(SCC(=O)N,3463
2513,2513,(C(=O)N,3462
2514,2514,Cc1ccc(-n2,3460
2515,2515,c4cc(F),3457
2516,2516,OS(=O)(=O),3457
2517,2517,[C@@H]7,3453
2518,2518,Cc1ccc(-c2ccccc2,3451
2519,2519,CNC(=O)[C@H](,3451
2520,2520,c1cc(ccn1),3449
2521,2521,c2ccc(N3CC,3446
2522,2522,[C@H]2CC[C@@H](,3446
2523,2523,C(=C,3439
2524,2524,CCCCCCCCCCCCCC,3436
2525,2525,C(=O)NC2=O),3435
2526,2526,/N=N/,3435
2527,2527,n1c(,3434
2528,2528,c(O)cc2,3434
2529,2529,3CC(C2),3431
2530,2530,nc(N3CC,3430
2531,2531,CC1(CC,3430
2532,2532,OC)c1,3428
2533,2533,c3n2)cc1,3415
2534,2534,C(=O)OCC(=O),3415
2535,2535,C23CC4CC(CC(C4)C2),3414
2536,2536,Cc1cccc(Cl),3413
2537,2537,C(=O)\C=C\,3413
2538,2538,c1-c1ccc(,3412
2539,2539,Cl.Cl,3412
2540,2540,c2=O)c1,3411
2541,2541,C(S,3410
2542,2542,cc1-c1cc(,3408
2543,2543,c(Cl)c1),3407
2544,2544,Cc1cccc(c1)-,3406
2545,2545,c1nc2,3404
2546,2546,3)cc2)CC1,3404
2547,2547,c4ccc(cc4),3401
2548,2548,COc1ccc(C(=O)N,3401
2549,2549,c2cnc[nH]2),3400
2550,2550,Oc2ccccc2,3399
2551,2551,c1cc(F)cc(F),3396
2552,2552,c(C(C)C),3396
2553,2553,[C@@]1(O),3393
2554,2554,C4=CC(=O),3393
2555,2555,3CCN(CC3),3392
2556,2556,c2ccc(Cl)cc12,3390
2557,2557,[C@@](,3389
2558,2558,cc(OC)c(OC),3387
2559,2559,c2ccc(C#N),3387
2560,2560,NC(=O)[C@@H]1CCCN1C(=O)[C@H](,3385
2561,2561,c3ccc4c(c3)OCO4),3377
2562,2562,nc(-c3ccccc3),3375
2563,2563,c1ccc(F)c(c1),3374
2564,2564,NC(=O)CN,3372
2565,2565,C(=O)NCC(N)=O,3368
2566,2566,-c2ccc(C),3366
2567,2567,c2ccc(Cl)cc2)cc1,3365
2568,2568,OCCCO,3365
2569,2569,[C@]2(CC,3363
2570,2570,[C@@H]1C,1610
2571,2571,c3cc(F)ccc3,3361
2572,2572,CN2CCC(,3359
2573,2573,P(=O)([O-]),3351
2574,2574,NS(=O)(=O)c1cc(,3351
2575,2575,CC(C)C[C@@H]1,3351
2576,2576,3)cc2)c1,3350
2577,2577,C(F)(F)F)cc2,3349
2578,2578,c(F)cc2,3346
2579,2579,n[nH]1,3345
2580,2580,c1cc(Cl)ccc1,3342
2581,2581,c1ccc(Br)cc1),3340
2582,2582,[C@@]21C,3339
2583,2583,c4cccc5,3338
2584,2584,n23),3337
2585,2585,c2ccccc2c1,3337
